transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,unit_price,quantity,total_sales
2812,2024-05-30,18:55:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2813,2024-05-30,11:14:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
2814,2024-05-30,19:24:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
2815,2024-05-30,18:10:00,Downtown,Bakery,Blueberry Muffin,3.25,2,6.5
2816,2024-05-30,17:58:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
2817,2024-05-30,09:54:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2818,2024-05-30,08:07:00,Uptown Mall,Tea,Earl Grey,3.0,2,6.0
2819,2024-05-30,14:24:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
2820,2024-05-30,11:33:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
2821,2024-05-30,10:36:00,Downtown,Coffee,Espresso,2.75,1,2.75
2822,2024-05-31,09:01:00,Riverside,Coffee,Americano,3.25,1,3.25
2823,2024-05-31,10:37:00,Riverside,Coffee,Mocha,4.75,1,4.75
2824,2024-05-31,14:35:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2825,2024-05-31,10:39:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
2826,2024-05-31,16:08:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2827,2024-05-31,08:00:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
2828,2024-05-31,09:55:00,Riverside,Tea,Green Tea,3.0,1,3.0
2829,2024-05-31,08:17:00,Downtown,Coffee,Americano,3.25,1,3.25
2830,2024-05-31,17:17:00,Riverside,Merchandise,Gift Card,25.0,2,50.0
2831,2024-05-31,06:32:00,Downtown,Tea,Chai Latte,4.1,1,4.1
2832,2024-05-31,16:17:00,Riverside,Merchandise,Ground Coffee Bag,14.5,2,29.0
2833,2024-05-31,09:31:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2834,2024-05-31,19:09:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,2,5.0
2835,2024-05-31,11:17:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2836,2024-05-31,12:56:00,Downtown,Coffee,Espresso,2.75,1,2.75
2837,2024-05-31,19:30:00,Downtown,Coffee,Latte,4.25,1,4.25
2838,2024-05-31,12:32:00,Downtown,Coffee,Mocha,4.75,1,4.75
2839,2024-05-31,06:10:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2840,2024-06-01,09:14:00,Riverside,Coffee,Latte,4.25,2,8.5
2841,2024-06-01,08:34:00,Riverside,Coffee,Espresso,2.75,1,2.75
2842,2024-06-01,09:39:00,Riverside,Bakery,Bagel,2.75,1,2.75
2843,2024-06-01,11:09:00,Downtown,Coffee,Mocha,4.75,1,4.75
2844,2024-06-01,07:24:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
2845,2024-06-01,08:10:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
2846,2024-06-01,07:27:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2847,2024-06-01,06:19:00,Downtown,Merchandise,Gift Card,25.0,2,50.0
2848,2024-06-01,12:11:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2849,2024-06-01,17:35:00,Downtown,Coffee,Latte,4.25,1,4.25
2850,2024-06-01,17:00:00,Downtown,Tea,Green Tea,3.0,1,3.0
2851,2024-06-01,16:08:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,2,5.0
2852,2024-06-01,15:18:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2853,2024-06-01,18:55:00,Downtown,Coffee,Americano,3.25,1,3.25
2854,2024-06-01,13:30:00,Downtown,Merchandise,12oz Mug,12.0,2,24.0
2855,2024-06-01,13:10:00,Downtown,Tea,Earl Grey,3.0,2,6.0
2856,2024-06-01,07:58:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
2857,2024-06-01,11:34:00,Riverside,Tea,Green Tea,3.0,1,3.0
2858,2024-06-01,19:21:00,Downtown,Bakery,Croissant,3.5,1,3.5
2859,2024-06-01,09:40:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2860,2024-06-01,17:26:00,Riverside,Tea,Green Tea,3.0,1,3.0
2861,2024-06-01,12:50:00,Downtown,Coffee,Latte,4.25,1,4.25
2862,2024-06-01,09:48:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
2863,2024-06-01,17:58:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
2864,2024-06-01,14:52:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
2865,2024-06-01,10:12:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2866,2024-06-01,06:35:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
2867,2024-06-01,18:40:00,Riverside,Coffee,Mocha,4.75,1,4.75
2868,2024-06-01,17:15:00,Downtown,Coffee,Espresso,2.75,1,2.75
2869,2024-06-02,11:46:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
2870,2024-06-02,16:28:00,Downtown,Tea,Green Tea,3.0,1,3.0
2871,2024-06-02,08:51:00,Downtown,Coffee,Espresso,2.75,2,5.5
2872,2024-06-02,15:32:00,Downtown,Coffee,Mocha,4.75,2,9.5
2873,2024-06-02,17:50:00,Downtown,Bakery,Bagel,2.75,1,2.75
2874,2024-06-02,10:45:00,Downtown,Tea,Earl Grey,3.0,1,3.0
2875,2024-06-02,14:50:00,Downtown,Coffee,Mocha,4.75,3,14.25
2876,2024-06-02,13:26:00,Downtown,Coffee,Latte,4.25,1,4.25
2877,2024-06-02,18:35:00,Riverside,Coffee,Espresso,2.75,1,2.75
2878,2024-06-02,13:22:00,Riverside,Coffee,Espresso,2.75,1,2.75
2879,2024-06-02,10:43:00,Downtown,Coffee,Mocha,4.75,1,4.75
2880,2024-06-02,17:41:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
2881,2024-06-02,07:30:00,Uptown Mall,Tea,Herbal Blend,3.1,3,9.3
2882,2024-06-02,11:57:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2883,2024-06-02,14:03:00,Downtown,Tea,Green Tea,3.0,3,9.0
2884,2024-06-02,06:22:00,Downtown,Bakery,Croissant,3.5,1,3.5
2885,2024-06-02,06:04:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
2886,2024-06-02,09:35:00,Uptown Mall,Coffee,Americano,3.25,2,6.5
2887,2024-06-02,06:08:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
2888,2024-06-02,18:08:00,Riverside,Tea,Green Tea,3.0,1,3.0
2889,2024-06-02,06:43:00,Riverside,Coffee,Latte,4.25,2,8.5
2890,2024-06-02,18:26:00,Downtown,Bakery,Bagel,2.75,3,8.25
2891,2024-06-02,14:26:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2892,2024-06-02,10:49:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
2893,2024-06-02,12:27:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
2894,2024-06-02,13:46:00,Downtown,Coffee,Americano,3.25,1,3.25
2895,2024-06-03,06:43:00,Downtown,Coffee,Espresso,2.75,1,2.75
2896,2024-06-03,18:39:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
2897,2024-06-03,19:03:00,Downtown,Coffee,Espresso,2.75,1,2.75
2898,2024-06-03,17:22:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2899,2024-06-03,12:32:00,Downtown,Tea,Earl Grey,3.0,1,3.0
2900,2024-06-03,19:51:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
2901,2024-06-03,13:39:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
2902,2024-06-03,13:02:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
2903,2024-06-03,14:49:00,Riverside,Coffee,Espresso,2.75,1,2.75
2904,2024-06-03,08:39:00,Downtown,Coffee,Mocha,4.75,1,4.75
2905,2024-06-03,15:30:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
2906,2024-06-03,16:17:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
2907,2024-06-03,12:26:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
2908,2024-06-03,06:07:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
2909,2024-06-03,16:11:00,Downtown,Coffee,Espresso,2.75,1,2.75
2910,2024-06-03,09:17:00,Downtown,Coffee,Cold Brew,4.5,3,13.5
2911,2024-06-03,06:07:00,Riverside,Coffee,Mocha,4.75,1,4.75
2912,2024-06-03,09:09:00,Riverside,Coffee,Latte,4.25,2,8.5
2913,2024-06-03,07:35:00,Downtown,Coffee,Mocha,4.75,1,4.75
2914,2024-06-03,07:47:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
2915,2024-06-03,06:21:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
2916,2024-06-03,18:18:00,Downtown,Coffee,Mocha,4.75,2,9.5
2917,2024-06-03,13:32:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2918,2024-06-04,13:53:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
2919,2024-06-04,16:39:00,Riverside,Merchandise,12oz Mug,12.0,1,12.0
2920,2024-06-04,18:56:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
2921,2024-06-04,13:23:00,Riverside,Tea,Earl Grey,3.0,1,3.0
2922,2024-06-04,06:21:00,Riverside,Coffee,Americano,3.25,1,3.25
2923,2024-06-04,08:43:00,Riverside,Coffee,Espresso,2.75,1,2.75
2924,2024-06-04,10:44:00,Downtown,Tea,Earl Grey,3.0,1,3.0
2925,2024-06-04,15:37:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2926,2024-06-04,07:09:00,Downtown,Coffee,Espresso,2.75,3,8.25
2927,2024-06-04,19:33:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
2928,2024-06-04,13:24:00,Downtown,Bakery,Croissant,3.5,1,3.5
2929,2024-06-04,06:10:00,Riverside,Bakery,Croissant,3.5,1,3.5
2930,2024-06-04,14:09:00,Downtown,Bakery,Croissant,3.5,1,3.5
2931,2024-06-04,08:45:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2932,2024-06-04,15:18:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
2933,2024-06-04,09:36:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2934,2024-06-04,10:33:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
2935,2024-06-04,19:39:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2936,2024-06-04,19:34:00,Uptown Mall,Merchandise,Reusable Cup,9.0,2,18.0
2937,2024-06-04,13:16:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2938,2024-06-04,10:13:00,Riverside,Coffee,Espresso,2.75,1,2.75
2939,2024-06-05,18:57:00,Uptown Mall,Tea,Earl Grey,3.0,2,6.0
2940,2024-06-05,08:36:00,Downtown,Tea,Earl Grey,3.0,2,6.0
2941,2024-06-05,12:40:00,Downtown,Coffee,Espresso,2.75,1,2.75
2942,2024-06-05,08:57:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2943,2024-06-05,07:11:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2944,2024-06-05,19:06:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2945,2024-06-05,17:30:00,Downtown,Coffee,Mocha,4.75,1,4.75
2946,2024-06-05,12:28:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
2947,2024-06-05,06:42:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
2948,2024-06-05,07:45:00,Downtown,Coffee,Latte,4.25,1,4.25
2949,2024-06-05,10:46:00,Riverside,Bakery,Croissant,3.5,2,7.0
2950,2024-06-05,16:47:00,Riverside,Bakery,Blueberry Muffin,3.25,2,6.5
2951,2024-06-05,10:12:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
2952,2024-06-05,07:03:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2953,2024-06-05,17:14:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
2954,2024-06-05,15:52:00,Downtown,Coffee,Espresso,2.75,1,2.75
2955,2024-06-05,11:56:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
2956,2024-06-06,12:51:00,Downtown,Bakery,Croissant,3.5,1,3.5
2957,2024-06-06,09:15:00,Riverside,Coffee,Americano,3.25,1,3.25
2958,2024-06-06,19:29:00,Uptown Mall,Coffee,Cappuccino,4.0,2,8.0
2959,2024-06-06,18:05:00,Downtown,Bakery,Croissant,3.5,1,3.5
2960,2024-06-06,12:23:00,Riverside,Merchandise,12oz Mug,12.0,1,12.0
2961,2024-06-06,09:07:00,Downtown,Coffee,Espresso,2.75,1,2.75
2962,2024-06-06,14:10:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2963,2024-06-06,08:08:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
2964,2024-06-06,18:17:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
2965,2024-06-06,09:47:00,Downtown,Coffee,Mocha,4.75,1,4.75
2966,2024-06-06,11:27:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
2967,2024-06-06,12:28:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
2968,2024-06-06,13:40:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
2969,2024-06-06,10:40:00,Downtown,Coffee,Americano,3.25,1,3.25
2970,2024-06-06,09:23:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
2971,2024-06-06,10:11:00,Downtown,Coffee,Latte,4.25,2,8.5
2972,2024-06-06,13:37:00,Downtown,Coffee,Mocha,4.75,1,4.75
2973,2024-06-06,08:04:00,Downtown,Coffee,Latte,4.25,1,4.25
2974,2024-06-06,09:03:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
2975,2024-06-06,09:51:00,Downtown,Tea,Earl Grey,3.0,1,3.0
2976,2024-06-06,17:14:00,Riverside,Bakery,Croissant,3.5,1,3.5
2977,2024-06-07,09:26:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2978,2024-06-07,15:23:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2979,2024-06-07,18:08:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2980,2024-06-07,10:01:00,Riverside,Bakery,Croissant,3.5,1,3.5
2981,2024-06-07,13:49:00,Downtown,Coffee,Mocha,4.75,1,4.75
2982,2024-06-07,12:27:00,Downtown,Tea,Earl Grey,3.0,1,3.0
2983,2024-06-07,14:18:00,Riverside,Bakery,Croissant,3.5,2,7.0
2984,2024-06-07,07:23:00,Downtown,Coffee,Espresso,2.75,1,2.75
2985,2024-06-07,12:22:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
2986,2024-06-07,13:17:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
2987,2024-06-07,19:34:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
2988,2024-06-07,13:50:00,Downtown,Bakery,Croissant,3.5,1,3.5
2989,2024-06-07,07:36:00,Riverside,Bakery,Croissant,3.5,1,3.5
2990,2024-06-07,07:06:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
2991,2024-06-07,07:54:00,Downtown,Coffee,Americano,3.25,1,3.25
2992,2024-06-07,07:09:00,Downtown,Merchandise,12oz Mug,12.0,3,36.0
2993,2024-06-07,08:59:00,Downtown,Coffee,Latte,4.25,2,8.5
2994,2024-06-07,09:03:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
2995,2024-06-07,18:07:00,Riverside,Merchandise,12oz Mug,12.0,2,24.0
2996,2024-06-07,17:38:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
2997,2024-06-07,10:40:00,Riverside,Bakery,Croissant,3.5,1,3.5
2998,2024-06-08,19:52:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2999,2024-06-08,19:52:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3000,2024-06-08,19:51:00,Downtown,Coffee,Cold Brew,4.5,3,13.5
3001,2024-06-08,09:42:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3002,2024-06-08,09:47:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
3003,2024-06-08,06:53:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
3004,2024-06-08,19:19:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
3005,2024-06-08,14:58:00,Downtown,Coffee,Americano,3.25,1,3.25
3006,2024-06-08,16:39:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3007,2024-06-08,11:13:00,Uptown Mall,Merchandise,Gift Card,25.0,1,25.0
3008,2024-06-08,19:52:00,Downtown,Tea,Chai Latte,4.1,1,4.1
3009,2024-06-08,19:19:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3010,2024-06-08,09:59:00,Downtown,Tea,Earl Grey,3.0,1,3.0
3011,2024-06-08,16:31:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
3012,2024-06-08,09:56:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
3013,2024-06-08,09:18:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
3014,2024-06-08,10:44:00,Downtown,Coffee,Mocha,4.75,1,4.75
3015,2024-06-08,09:45:00,Riverside,Coffee,Espresso,2.75,1,2.75
3016,2024-06-08,13:47:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
3017,2024-06-08,11:35:00,Downtown,Coffee,Espresso,2.75,1,2.75
3018,2024-06-09,14:03:00,Riverside,Coffee,Mocha,4.75,1,4.75
3019,2024-06-09,19:46:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
3020,2024-06-09,18:32:00,Riverside,Tea,Earl Grey,3.0,1,3.0
3021,2024-06-09,08:11:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
3022,2024-06-09,12:49:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
3023,2024-06-09,07:01:00,Riverside,Coffee,Espresso,2.75,1,2.75
3024,2024-06-09,08:19:00,Downtown,Coffee,Mocha,4.75,1,4.75
3025,2024-06-09,14:41:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3026,2024-06-09,08:39:00,Downtown,Coffee,Mocha,4.75,1,4.75
3027,2024-06-09,06:52:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3028,2024-06-09,13:22:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
3029,2024-06-09,13:09:00,Downtown,Coffee,Espresso,2.75,2,5.5
3030,2024-06-09,19:16:00,Riverside,Tea,Chai Latte,4.1,1,4.1
3031,2024-06-09,09:36:00,Downtown,Tea,Green Tea,3.0,1,3.0
3032,2024-06-09,09:05:00,Riverside,Coffee,Espresso,2.75,1,2.75
3033,2024-06-09,16:40:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
3034,2024-06-09,14:37:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
3035,2024-06-09,15:30:00,Downtown,Bakery,Bagel,2.75,2,5.5
3036,2024-06-09,14:30:00,Riverside,Merchandise,12oz Mug,12.0,1,12.0
3037,2024-06-09,16:52:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3038,2024-06-09,08:31:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
3039,2024-06-09,13:17:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3040,2024-06-09,11:37:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
3041,2024-06-09,11:18:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3042,2024-06-09,15:41:00,Downtown,Tea,Green Tea,3.0,1,3.0
3043,2024-06-09,10:36:00,Riverside,Merchandise,Ground Coffee Bag,14.5,1,14.5
3044,2024-06-09,11:18:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
3045,2024-06-09,09:59:00,Riverside,Tea,Green Tea,3.0,1,3.0
3046,2024-06-09,17:34:00,Riverside,Coffee,Latte,4.25,1,4.25
3047,2024-06-10,14:40:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
3048,2024-06-10,14:38:00,Downtown,Tea,Chai Latte,4.1,1,4.1
3049,2024-06-10,08:43:00,Downtown,Coffee,Americano,3.25,1,3.25
3050,2024-06-10,15:35:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
3051,2024-06-10,10:25:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
3052,2024-06-10,11:40:00,Riverside,Bakery,Croissant,3.5,1,3.5
3053,2024-06-10,13:00:00,Downtown,Merchandise,Gift Card,25.0,2,50.0
3054,2024-06-10,15:18:00,Uptown Mall,Merchandise,Gift Card,25.0,2,50.0
3055,2024-06-10,15:21:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
3056,2024-06-10,18:02:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3057,2024-06-10,16:43:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
3058,2024-06-10,18:06:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3059,2024-06-10,14:23:00,Downtown,Bakery,Croissant,3.5,1,3.5
3060,2024-06-10,10:14:00,Riverside,Coffee,Cold Brew,4.5,2,9.0
3061,2024-06-11,13:11:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
3062,2024-06-11,10:06:00,Uptown Mall,Merchandise,Gift Card,25.0,1,25.0
3063,2024-06-11,17:26:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
3064,2024-06-11,14:49:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
3065,2024-06-11,12:53:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
3066,2024-06-11,09:09:00,Downtown,Coffee,Espresso,2.75,1,2.75
3067,2024-06-11,17:11:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
3068,2024-06-11,13:30:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
3069,2024-06-11,13:55:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
3070,2024-06-11,12:28:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3071,2024-06-11,12:33:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3072,2024-06-11,15:05:00,Downtown,Tea,Earl Grey,3.0,1,3.0
3073,2024-06-11,19:27:00,Downtown,Coffee,Mocha,4.75,1,4.75
3074,2024-06-11,06:56:00,Downtown,Tea,Chai Latte,4.1,2,8.2
3075,2024-06-11,10:33:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
3076,2024-06-11,16:40:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
3077,2024-06-11,19:23:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
3078,2024-06-11,14:03:00,Riverside,Bakery,Blueberry Muffin,3.25,2,6.5
3079,2024-06-12,16:29:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
3080,2024-06-12,16:46:00,Downtown,Tea,Chai Latte,4.1,2,8.2
3081,2024-06-12,08:47:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3082,2024-06-12,17:26:00,Uptown Mall,Coffee,Cold Brew,4.5,2,9.0
3083,2024-06-12,18:21:00,Uptown Mall,Bakery,Bagel,2.75,2,5.5
3084,2024-06-12,11:45:00,Downtown,Coffee,Americano,3.25,1,3.25
3085,2024-06-12,08:36:00,Riverside,Merchandise,Reusable Cup,9.0,2,18.0
3086,2024-06-12,12:41:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
3087,2024-06-12,17:15:00,Downtown,Bakery,Bagel,2.75,1,2.75
3088,2024-06-12,08:15:00,Uptown Mall,Coffee,Cappuccino,4.0,2,8.0
3089,2024-06-12,18:07:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
3090,2024-06-12,16:22:00,Downtown,Bakery,Bagel,2.75,3,8.25
3091,2024-06-12,17:19:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
3092,2024-06-12,19:22:00,Downtown,Tea,Green Tea,3.0,1,3.0
3093,2024-06-12,12:16:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
3094,2024-06-12,19:14:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3095,2024-06-12,18:23:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,3,9.75
3096,2024-06-12,14:47:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3097,2024-06-13,14:17:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
3098,2024-06-13,15:53:00,Riverside,Bakery,Bagel,2.75,1,2.75
3099,2024-06-13,09:31:00,Riverside,Tea,Chai Latte,4.1,1,4.1
3100,2024-06-13,16:14:00,Riverside,Bakery,Croissant,3.5,1,3.5
3101,2024-06-13,14:41:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
3102,2024-06-13,17:30:00,Riverside,Coffee,Latte,4.25,1,4.25
3103,2024-06-13,19:48:00,Downtown,Bakery,Bagel,2.75,2,5.5
3104,2024-06-13,19:47:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
3105,2024-06-13,13:49:00,Downtown,Bakery,Blueberry Muffin,3.25,2,6.5
3106,2024-06-13,13:54:00,Downtown,Coffee,Mocha,4.75,1,4.75
3107,2024-06-13,11:45:00,Downtown,Coffee,Espresso,2.75,1,2.75
3108,2024-06-13,14:14:00,Uptown Mall,Coffee,Latte,4.25,2,8.5
3109,2024-06-13,06:41:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3110,2024-06-13,12:31:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
3111,2024-06-13,14:29:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
3112,2024-06-13,11:44:00,Downtown,Coffee,Americano,3.25,1,3.25
3113,2024-06-13,10:11:00,Riverside,Coffee,Espresso,2.75,1,2.75
3114,2024-06-13,19:37:00,Downtown,Tea,Chai Latte,4.1,1,4.1
3115,2024-06-13,16:55:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
3116,2024-06-13,09:30:00,Uptown Mall,Coffee,Cappuccino,4.0,2,8.0
3117,2024-06-14,16:09:00,Downtown,Coffee,Latte,4.25,1,4.25
3118,2024-06-14,13:29:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
3119,2024-06-14,06:50:00,Downtown,Coffee,Espresso,2.75,2,5.5
3120,2024-06-14,07:16:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
3121,2024-06-14,14:02:00,Downtown,Coffee,Latte,4.25,2,8.5
3122,2024-06-14,10:51:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
3123,2024-06-14,13:27:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
3124,2024-06-14,17:47:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
3125,2024-06-14,15:51:00,Riverside,Coffee,Mocha,4.75,1,4.75
3126,2024-06-14,16:38:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
3127,2024-06-14,12:56:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
3128,2024-06-14,15:51:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
3129,2024-06-14,12:31:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
3130,2024-06-14,18:33:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
3131,2024-06-14,16:51:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
3132,2024-06-14,10:29:00,Riverside,Tea,Earl Grey,3.0,1,3.0
3133,2024-06-14,12:44:00,Riverside,Bakery,Bagel,2.75,1,2.75
